Run 1,, ,run 2,,,run 3 ,,changed detectors,run 1 - H2 D2,,,run 2,,,run 3 ,,,run 1 - h2,,,run 2,,,run 3,,,run 1 with filter,dummy data,,run 2 with nd 1 absorptive filter,broad band anti reflective coating 350 - 700 nm,,run 3 with filter,,,run 4,
wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts)
,,,,,,,,,662.59,18.62,,662.59,9.77,,662.59,5.23,,662.59,16.85,,662.59,9.23,,662.59,12.38,,662.59,4.23,,662.59,16.08,,662.59,19.38,,662.59,25.62
,,,,,,,,,662.6,20.62,,662.6,18.77,,662.6,22.23,,662.6,18.85,,662.6,11.23,,662.6,23.38,,662.6,16.23,,662.6,23.08,,662.6,24.38,,662.6,14.62
,,,,,,,,,662.62,25.62,,662.62,5.77,,662.62,11.23,,662.62,1.85,,662.62,8.23,,662.62,16.38,,662.62,2.23,,662.62,6.08,,662.62,18.38,,662.62,12.62
,,,,,,,,,662.63,17.62,,662.63,19.77,,662.63,25.23,,662.63,16.85,,662.63,19.23,,662.63,11.38,,662.63,3.23,,662.63,24.08,,662.63,36.38,,662.63,15.62
,,,,,,,,,662.64,6.62,,662.64,21.77,,662.64,10.23,,662.64,3.85,,662.64,16.23,,662.64,12.38,,662.64,3.23,,662.64,17.08,,662.64,5.38,,662.64,17.62
,,,,,,,,,662.66,2.62,,662.66,8.77,,662.66,8.23,,662.66,-15.15,,662.66,14.23,,662.66,17.38,,662.66,-3.77,,662.66,14.08,,662.66,-6.62,,662.66,8.62
,,,,,,,,,662.67,20.62,,662.67,22.77,,662.67,30.23,,662.67,1.85,,662.67,5.23,,662.67,26.38,,662.67,20.23,,662.67,19.08,,662.67,5.38,,662.67,27.62
,,,,,,,,,662.68,22.62,,662.68,19.77,,662.68,20.23,,662.68,14.85,,662.68,8.23,,662.68,16.38,,662.68,17.23,,662.68,15.08,,662.68,17.38,,662.68,32.62
,,,,,,,,,662.7,5.62,,662.7,8.77,,662.7,0.23,,662.7,18.85,,662.7,4.23,,662.7,-5.62,,662.7,-8.77,,662.7,-10.92,,662.7,2.38,,662.7,14.62
,,,,,,,,,662.71,8.62,,662.71,2.77,,662.71,6.23,,662.71,15.85,,662.71,9.23,,662.71,9.38,,662.71,-5.77,,662.71,2.08,,662.71,4.38,,662.71,7.62
,,,,,,,,,662.72,19.62,,662.72,19.77,,662.72,15.23,,662.72,16.85,,662.72,13.23,,662.72,8.38,,662.72,7.23,,662.72,-3.92,,662.72,19.38,,662.72,17.62
,,,,,,,,,662.74,20.62,,662.74,18.77,,662.74,15.23,,662.74,6.85,,662.74,17.23,,662.74,11.38,,662.74,18.23,,662.74,5.08,,662.74,29.38,,662.74,11.62
,,,,,,,,,662.75,15.62,,662.75,7.77,,662.75,10.23,,662.75,15.85,,662.75,11.23,,662.75,20.38,,662.75,7.23,,662.75,14.08,,662.75,21.38,,662.75,12.62
,,,,,,,,,662.76,0.62,,662.76,15.77,,662.76,-0.77,,662.76,1.85,,662.76,13.23,,662.76,4.38,,662.76,9.23,,662.76,8.08,,662.76,16.38,,662.76,6.62
,,,,,,,,,662.78,8.62,,662.78,4.77,,662.78,5.23,,662.78,-0.15,,662.78,12.23,,662.78,18.38,,662.78,1.23,,662.78,9.08,,662.78,1.38,,662.78,0.62
,,,,,,,,,662.79,20.62,,662.79,16.77,,662.79,16.23,,662.79,9.85,,662.79,13.23,,662.79,8.38,,662.79,8.23,,662.79,24.08,,662.79,12.38,,662.79,12.62
,,,,,,,,,662.8,16.62,,662.8,7.77,,662.8,22.23,,662.8,15.85,,662.8,10.23,,662.8,35.38,,662.8,20.23,,662.8,21.08,,662.8,17.38,,662.8,5.62
,,,,,,,,,662.82,24.62,,662.82,21.77,,662.82,15.23,,662.82,10.85,,662.82,24.23,,662.82,12.38,,662.82,23.23,,662.82,20.08,,662.82,19.38,,662.82,3.62
,,,,,,,,,662.83,21.62,,662.83,19.77,,662.83,12.23,,662.83,11.85,,662.83,7.23,,662.83,13.38,,662.83,15.23,,662.83,4.08,,662.83,6.38,,662.83,14.62
,,,,,,,,,662.84,4.62,,662.84,4.77,,662.84,0.23,,662.84,-3.15,,662.84,-3.77,,662.84,13.38,,662.84,12.23,,662.84,-10.92,,662.84,-1.62,,662.84,-0.38
,,,,,,,,,662.85,15.62,,662.85,10.77,,662.85,2.23,,662.85,2.85,,662.85,19.23,,662.85,9.38,,662.85,11.23,,662.85,6.08,,662.85,-9.62,,662.85,1.62
,,,,,,,,,662.87,12.62,,662.87,18.77,,662.87,10.23,,662.87,6.85,,662.87,11.23,,662.87,6.38,,662.87,-10.77,,662.87,10.08,,662.87,-10.62,,662.87,10.62
,,,,,,,,,662.88,2.62,,662.88,1.77,,662.88,3.23,,662.88,2.85,,662.88,9.23,,662.88,3.38,,662.88,-10.77,,662.88,-5.92,,662.88,1.38,,662.88,11.62
,,,,,,,,,662.89,12.62,,662.89,9.77,,662.89,0.23,,662.89,-11.15,,662.89,11.23,,662.89,-4.62,,662.89,-3.77,,662.89,-7.92,,662.89,-1.62,,662.89,-2.38
,,,,,,,,,662.91,19.62,,662.91,10.77,,662.91,14.23,,662.91,6.85,,662.91,5.23,,662.91,6.38,,662.91,0.23,,662.91,8.08,,662.91,11.38,,662.91,11.62
,,,,,,,,,662.92,25.62,,662.92,22.77,,662.92,30.23,,662.92,17.85,,662.92,24.23,,662.92,29.38,,662.92,10.23,,662.92,23.08,,662.92,33.38,,662.92,38.62
,,,,,,,,,662.93,2.62,,662.93,13.77,,662.93,8.23,,662.93,12.85,,662.93,8.23,,662.93,10.38,,662.93,-2.77,,662.93,0.08,,662.93,6.38,,662.93,14.62
,,,,,,,,,662.95,11.62,,662.95,-1.23,,662.95,3.23,,662.95,11.85,,662.95,-4.77,,662.95,2.38,,662.95,-7.77,,662.95,5.08,,662.95,0.38,,662.95,-1.38
,,,,,,,,,662.96,18.62,,662.96,-0.23,,662.96,5.23,,662.96,13.85,,662.96,17.23,,662.96,4.38,,662.96,1.23,,662.96,12.08,,662.96,-2.62,,662.96,20.62
,,,,,,,,,662.97,14.62,,662.97,9.77,,662.97,3.23,,662.97,-2.15,,662.97,27.23,,662.97,-5.62,,662.97,3.23,,662.97,13.08,,662.97,10.38,,662.97,0.62
,,,,,,,,,662.99,4.62,,662.99,2.77,,662.99,-8.77,,662.99,-19.15,,662.99,-2.77,,662.99,2.38,,662.99,-5.77,,662.99,-5.92,,662.99,3.38,,662.99,-6.38
,,,,,,,,,663,6.62,,663,1.77,,663,-1.77,,663,-6.15,,663,-8.77,,663,4.38,,663,1.23,,663,-5.92,,663,-6.62,,663,-0.38
,,,,,,,,,663.01,5.62,,663.01,17.77,,663.01,15.23,,663.01,11.85,,663.01,0.23,,663.01,10.38,,663.01,0.23,,663.01,-8.92,,663.01,13.38,,663.01,1.62
,,,,,,,,,663.03,16.62,,663.03,19.77,,663.03,17.23,,663.03,13.85,,663.03,9.23,,663.03,20.38,,663.03,-17.77,,663.03,1.08,,663.03,10.38,,663.03,23.62
,,,,,,,,,663.04,17.62,,663.04,20.77,,663.04,15.23,,663.04,11.85,,663.04,6.23,,663.04,19.38,,663.04,-7.77,,663.04,6.08,,663.04,11.38,,663.04,16.62
,,,,,,,,,663.05,7.62,,663.05,17.77,,663.05,6.23,,663.05,12.85,,663.05,-5.77,,663.05,18.38,,663.05,-2.77,,663.05,-0.92,,663.05,4.38,,663.05,9.62
,,,,,,,,,663.06,8.62,,663.06,13.77,,663.06,11.23,,663.06,14.85,,663.06,10.23,,663.06,17.38,,663.06,-7.77,,663.06,6.08,,663.06,10.38,,663.06,14.62
,,,,,,,,,663.08,18.62,,663.08,10.77,,663.08,14.23,,663.08,16.85,,663.08,18.23,,663.08,14.38,,663.08,8.23,,663.08,17.08,,663.08,16.38,,663.08,24.62
,,,,,,,,,663.09,21.62,,663.09,14.77,,663.09,13.23,,663.09,25.85,,663.09,31.23,,663.09,21.38,,663.09,13.23,,663.09,15.08,,663.09,5.38,,663.09,22.62
,,,,,,,,,663.1,9.62,,663.1,-5.23,,663.1,-0.77,,663.1,3.85,,663.1,20.23,,663.1,19.38,,663.1,2.23,,663.1,0.08,,663.1,-3.62,,663.1,6.62
,,,,,,,,,663.12,21.62,,663.12,-6.23,,663.12,-3.77,,663.12,-8.15,,663.12,10.23,,663.12,4.38,,663.12,-6.77,,663.12,-0.92,,663.12,-14.62,,663.12,-7.38
,,,,,,,,,663.13,11.62,,663.13,8.77,,663.13,13.23,,663.13,-3.15,,663.13,9.23,,663.13,15.38,,663.13,13.23,,663.13,-5.92,,663.13,-2.62,,663.13,11.62
,,,,,,,,,663.14,10.62,,663.14,18.77,,663.14,15.23,,663.14,-4.15,,663.14,10.23,,663.14,20.38,,663.14,11.23,,663.14,-2.92,,663.14,3.38,,663.14,14.62
,,,,,,,,,663.16,6.62,,663.16,-3.23,,663.16,4.23,,663.16,-12.15,,663.16,-2.77,,663.16,6.38,,663.16,-20.77,,663.16,-11.92,,663.16,3.38,,663.16,-7.38
,,,,,,,,,663.17,11.62,,663.17,9.77,,663.17,11.23,,663.17,-4.15,,663.17,3.23,,663.17,11.38,,663.17,-5.77,,663.17,4.08,,663.17,18.38,,663.17,15.62
,,,,,,,,,663.18,18.62,,663.18,22.77,,663.18,21.23,,663.18,12.85,,663.18,5.23,,663.18,30.38,,663.18,9.23,,663.18,24.08,,663.18,31.38,,663.18,22.62
,,,,,,,,,663.2,16.62,,663.2,22.77,,663.2,17.23,,663.2,13.85,,663.2,21.23,,663.2,24.38,,663.2,9.23,,663.2,14.08,,663.2,30.38,,663.2,5.62
,,,,,,,,,663.21,31.62,,663.21,13.77,,663.21,9.23,,663.21,23.85,,663.21,21.23,,663.21,19.38,,663.21,16.23,,663.21,5.08,,663.21,25.38,,663.21,7.62
,,,,,,,,,663.22,31.62,,663.22,17.77,,663.22,10.23,,663.22,18.85,,663.22,10.23,,663.22,15.38,,663.22,20.23,,663.22,-1.92,,663.22,18.38,,663.22,19.62
,,,,,,,,,663.24,17.62,,663.24,15.77,,663.24,10.23,,663.24,5.85,,663.24,7.23,,663.24,17.38,,663.24,3.23,,663.24,-4.92,,663.24,13.38,,663.24,5.62
,,,,,,,,,663.25,14.62,,663.25,4.77,,663.25,2.23,,663.25,-12.15,,663.25,7.23,,663.25,8.38,,663.25,-8.77,,663.25,-11.92,,663.25,2.38,,663.25,0.62
,,,,,,,,,663.26,6.62,,663.26,4.77,,663.26,-0.77,,663.26,-11.15,,663.26,-0.77,,663.26,-0.62,,663.26,-11.77,,663.26,-6.92,,663.26,4.38,,663.26,-12.38
,,,,,,,,,663.27,-3.38,,663.27,-3.23,,663.27,14.23,,663.27,-0.15,,663.27,-0.77,,663.27,8.38,,663.27,-7.77,,663.27,-8.92,,663.27,3.38,,663.27,-11.38
,,,,,,,,,663.29,1.62,,663.29,0.77,,663.29,14.23,,663.29,16.85,,663.29,-2.77,,663.29,18.38,,663.29,10.23,,663.29,9.08,,663.29,3.38,,663.29,2.62
,,,,,,,,,663.3,17.62,,663.3,5.77,,663.3,10.23,,663.3,6.85,,663.3,-6.77,,663.3,-1.62,,663.3,9.23,,663.3,14.08,,663.3,12.38,,663.3,3.62
,,,,,,,,,663.31,21.62,,663.31,12.77,,663.31,13.23,,663.31,4.85,,663.31,1.23,,663.31,20.38,,663.31,1.23,,663.31,10.08,,663.31,14.38,,663.31,14.62
,,,,,,,,,663.33,20.62,,663.33,7.77,,663.33,3.23,,663.33,5.85,,663.33,12.23,,663.33,17.38,,663.33,5.23,,663.33,11.08,,663.33,-4.62,,663.33,8.62
,,,,,,,,,663.34,17.62,,663.34,6.77,,663.34,9.23,,663.34,15.85,,663.34,25.23,,663.34,16.38,,663.34,9.23,,663.34,28.08,,663.34,29.38,,663.34,2.62
,,,,,,,,,663.35,17.62,,663.35,-1.23,,663.35,-2.77,,663.35,23.85,,663.35,19.23,,663.35,25.38,,663.35,9.23,,663.35,19.08,,663.35,24.38,,663.35,14.62
,,,,,,,,,663.37,9.62,,663.37,-3.23,,663.37,1.23,,663.37,3.85,,663.37,7.23,,663.37,6.38,,663.37,-0.77,,663.37,-12.92,,663.37,14.38,,663.37,11.62
,,,,,,,,,663.38,16.62,,663.38,21.77,,663.38,16.23,,663.38,4.85,,663.38,24.23,,663.38,13.38,,663.38,7.23,,663.38,-5.92,,663.38,35.38,,663.38,2.62
,,,,,,,,,663.39,26.62,,663.39,23.77,,663.39,17.23,,663.39,17.85,,663.39,21.23,,663.39,20.38,,663.39,10.23,,663.39,21.08,,663.39,22.38,,663.39,4.62
,,,,,,,,,663.41,12.62,,663.41,0.77,,663.41,-8.77,,663.41,-5.15,,663.41,-8.77,,663.41,2.38,,663.41,-13.77,,663.41,2.08,,663.41,-15.62,,663.41,-28.38
,,,,,,,,,663.42,4.62,,663.42,-10.23,,663.42,-13.77,,663.42,-1.15,,663.42,-2.77,,663.42,-3.62,,663.42,-6.77,,663.42,-3.92,,663.42,-14.62,,663.42,-14.38
,,,,,,,,,663.43,-0.38,,663.43,-2.23,,663.43,0.23,,663.43,6.85,,663.43,5.23,,663.43,-9.62,,663.43,-10.77,,663.43,7.08,,663.43,12.38,,663.43,-5.38
,,,,,,,,,663.44,5.62,,663.44,-11.23,,663.44,10.23,,663.44,3.85,,663.44,9.23,,663.44,19.38,,663.44,1.23,,663.44,15.08,,663.44,13.38,,663.44,-0.38
,,,,,,,,,663.46,10.62,,663.46,13.77,,663.46,6.23,,663.46,6.85,,663.46,11.23,,663.46,16.38,,663.46,-1.77,,663.46,16.08,,663.46,10.38,,663.46,7.62
,,,,,,,,,663.47,5.62,,663.47,19.77,,663.47,11.23,,663.47,-5.15,,663.47,25.23,,663.47,10.38,,663.47,5.23,,663.47,5.08,,663.47,11.38,,663.47,14.62
,,,,,,,,,663.48,2.62,,663.48,14.77,,663.48,6.23,,663.48,19.85,,663.48,17.23,,663.48,10.38,,663.48,5.23,,663.48,-0.92,,663.48,16.38,,663.48,12.62
,,,,,,,,,663.5,0.62,,663.5,12.77,,663.5,18.23,,663.5,0.85,,663.5,15.23,,663.5,10.38,,663.5,12.23,,663.5,-8.92,,663.5,5.38,,663.5,4.62
,,,,,,,,,663.51,-5.38,,663.51,7.77,,663.51,-7.77,,663.51,-7.15,,663.51,-0.77,,663.51,-2.62,,663.51,-15.77,,663.51,-15.92,,663.51,-7.62,,663.51,-12.38
,,,,,,,,,663.52,12.62,,663.52,9.77,,663.52,-4.77,,663.52,0.85,,663.52,3.23,,663.52,15.38,,663.52,-3.77,,663.52,-10.92,,663.52,-4.62,,663.52,-9.38
,,,,,,,,,663.54,21.62,,663.54,9.77,,663.54,2.23,,663.54,9.85,,663.54,10.23,,663.54,16.38,,663.54,3.23,,663.54,0.08,,663.54,-4.62,,663.54,3.62
,,,,,,,,,663.55,0.62,,663.55,4.77,,663.55,-12.77,,663.55,1.85,,663.55,-3.77,,663.55,-3.62,,663.55,-17.77,,663.55,-9.92,,663.55,-10.62,,663.55,-9.38
,,,,,,,,,663.56,-4.38,,663.56,-7.23,,663.56,1.23,,663.56,2.85,,663.56,-10.77,,663.56,-0.62,,663.56,-13.77,,663.56,-20.92,,663.56,-11.62,,663.56,-9.38
,,,,,,,,,663.57,1.62,,663.57,-4.23,,663.57,-5.77,,663.57,-0.15,,663.57,-5.77,,663.57,5.38,,663.57,-15.77,,663.57,-16.92,,663.57,-13.62,,663.57,-13.38
,,,,,,,,,663.59,2.62,,663.59,-0.23,,663.59,-8.77,,663.59,-4.15,,663.59,6.23,,663.59,6.38,,663.59,-13.77,,663.59,-15.92,,663.59,-22.62,,663.59,-17.38
,,,,,,,,,663.6,5.62,,663.6,7.77,,663.6,2.23,,663.6,0.85,,663.6,-0.77,,663.6,8.38,,663.6,-3.77,,663.6,-0.92,,663.6,-2.62,,663.6,11.62
,,,,,,,,,663.61,17.62,,663.61,16.77,,663.61,1.23,,663.61,2.85,,663.61,7.23,,663.61,2.38,,663.61,6.23,,663.61,4.08,,663.61,1.38,,663.61,18.62
,,,,,,,,,663.63,-4.38,,663.63,1.77,,663.63,19.23,,663.63,18.85,,663.63,21.23,,663.63,7.38,,663.63,10.23,,663.63,7.08,,663.63,13.38,,663.63,10.62
,,,,,,,,,663.64,-4.38,,663.64,15.77,,663.64,7.23,,663.64,6.85,,663.64,11.23,,663.64,-6.62,,663.64,2.23,,663.64,-0.92,,663.64,-0.62,,663.64,5.62
,,,,,,,,,663.65,2.62,,663.65,13.77,,663.65,3.23,,663.65,-0.15,,663.65,3.23,,663.65,9.38,,663.65,5.23,,663.65,-0.92,,663.65,16.38,,663.65,3.62
,,,,,,,,,663.67,-6.38,,663.67,5.77,,663.67,-11.77,,663.67,-14.15,,663.67,-10.77,,663.67,17.38,,663.67,-9.77,,663.67,-0.92,,663.67,-11.62,,663.67,-7.38
,,,,,,,,,663.68,14.62,,663.68,7.77,,663.68,4.23,,663.68,-7.15,,663.68,-15.77,,663.68,2.38,,663.68,-21.77,,663.68,-12.92,,663.68,-0.62,,663.68,-16.38
,,,,,,,,,663.69,22.62,,663.69,10.77,,663.69,11.23,,663.69,24.85,,663.69,20.23,,663.69,11.38,,663.69,7.23,,663.69,15.08,,663.69,22.38,,663.69,21.62
,,,,,,,,,663.71,21.62,,663.71,24.77,,663.71,4.23,,663.71,26.85,,663.71,24.23,,663.71,9.38,,663.71,8.23,,663.71,12.08,,663.71,34.38,,663.71,21.62
,,,,,,,,,663.72,4.62,,663.72,8.77,,663.72,6.23,,663.72,-3.15,,663.72,5.23,,663.72,0.38,,663.72,-5.77,,663.72,-4.92,,663.72,-2.62,,663.72,-7.38
,,,,,,,,,663.73,12.62,,663.73,0.77,,663.73,2.23,,663.73,-0.15,,663.73,-16.77,,663.73,7.38,,663.73,-17.77,,663.73,-7.92,,663.73,-2.62,,663.73,5.62
,,,,,,,,,663.74,7.62,,663.74,-9.23,,663.74,2.23,,663.74,-5.15,,663.74,1.23,,663.74,-2.62,,663.74,6.23,,663.74,-6.92,,663.74,11.38,,663.74,6.62
,,,,,,,,,663.76,18.62,,663.76,2.77,,663.76,10.23,,663.76,18.85,,663.76,19.23,,663.76,18.38,,663.76,24.23,,663.76,15.08,,663.76,5.38,,663.76,8.62
,,,,,,,,,663.77,17.62,,663.77,10.77,,663.77,11.23,,663.77,12.85,,663.77,0.23,,663.77,7.38,,663.77,5.23,,663.77,3.08,,663.77,15.38,,663.77,6.62
,,,,,,,,,663.78,16.62,,663.78,0.77,,663.78,11.23,,663.78,4.85,,663.78,7.23,,663.78,6.38,,663.78,17.23,,663.78,5.08,,663.78,17.38,,663.78,12.62
,,,,,,,,,663.8,16.62,,663.8,4.77,,663.8,18.23,,663.8,5.85,,663.8,10.23,,663.8,23.38,,663.8,9.23,,663.8,15.08,,663.8,31.38,,663.8,11.62
,,,,,,,,,663.81,19.62,,663.81,21.77,,663.81,8.23,,663.81,6.85,,663.81,5.23,,663.81,16.38,,663.81,-2.77,,663.81,5.08,,663.81,12.38,,663.81,12.62
,,,,,,,,,663.82,12.62,,663.82,16.77,,663.82,9.23,,663.82,-0.15,,663.82,6.23,,663.82,8.38,,663.82,-8.77,,663.82,3.08,,663.82,5.38,,663.82,12.62
,,,,,,,,,663.84,-15.38,,663.84,-15.23,,663.84,0.23,,663.84,-15.15,,663.84,0.23,,663.84,1.38,,663.84,-26.77,,663.84,-8.92,,663.84,1.38,,663.84,3.62
,,,,,,,,,663.85,0.62,,663.85,2.77,,663.85,7.23,,663.85,-21.15,,663.85,-1.77,,663.85,-4.62,,663.85,-10.77,,663.85,-0.92,,663.85,12.38,,663.85,6.62
,,,,,,,,,663.86,7.62,,663.86,12.77,,663.86,12.23,,663.86,-12.15,,663.86,11.23,,663.86,15.38,,663.86,6.23,,663.86,-3.92,,663.86,10.38,,663.86,0.62
,,,,,,,,,663.87,3.62,,663.87,18.77,,663.87,1.23,,663.87,14.85,,663.87,10.23,,663.87,19.38,,663.87,-2.77,,663.87,2.08,,663.87,-2.62,,663.87,10.62
,,,,,,,,,663.89,19.62,,663.89,8.77,,663.89,0.23,,663.89,3.85,,663.89,18.23,,663.89,14.38,,663.89,-3.77,,663.89,15.08,,663.89,10.38,,663.89,10.62
,,,,,,,,,663.9,16.62,,663.9,7.77,,663.9,5.23,,663.9,3.85,,663.9,8.23,,663.9,2.38,,663.9,-5.77,,663.9,-1.92,,663.9,12.38,,663.9,13.62
,,,,,,,,,663.91,-2.38,,663.91,6.77,,663.91,-1.77,,663.91,6.85,,663.91,9.23,,663.91,-6.62,,663.91,-6.77,,663.91,-8.92,,663.91,12.38,,663.91,-2.38
,,,,,,,,,663.93,7.62,,663.93,12.77,,663.93,-10.77,,663.93,-3.15,,663.93,7.23,,663.93,22.38,,663.93,-0.77,,663.93,3.08,,663.93,7.38,,663.93,-4.38
,,,,,,,,,663.94,1.62,,663.94,0.77,,663.94,-16.77,,663.94,-19.15,,663.94,4.23,,663.94,4.38,,663.94,-2.77,,663.94,-4.92,,663.94,-9.62,,663.94,-15.38
,,,,,,,,,663.95,15.62,,663.95,8.77,,663.95,-6.77,,663.95,5.85,,663.95,11.23,,663.95,12.38,,663.95,2.23,,663.95,-1.92,,663.95,7.38,,663.95,17.62
,,,,,,,,,663.96,30.62,,663.96,12.77,,663.96,8.23,,663.96,29.85,,663.96,22.23,,663.96,34.38,,663.96,28.23,,663.96,29.08,,663.96,20.38,,663.96,36.62
,,,,,,,,,663.98,12.62,,663.98,8.77,,663.98,4.23,,663.98,15.85,,663.98,-0.77,,663.98,19.38,,663.98,15.23,,663.98,6.08,,663.98,20.38,,663.98,17.62
,,,,,,,,,663.99,8.62,,663.99,-2.23,,663.99,-3.77,,663.99,-13.15,,663.99,0.23,,663.99,-0.62,,663.99,-1.77,,663.99,-14.92,,663.99,9.38,,663.99,-8.38
,,,,,,,,,664,9.62,,664,-6.23,,664,3.23,,664,-13.15,,664,13.23,,664,5.38,,664,2.23,,664,-9.92,,664,7.38,,664,8.62
,,,,,,,,,664.02,18.62,,664.02,9.77,,664.02,1.23,,664.02,6.85,,664.02,20.23,,664.02,20.38,,664.02,16.23,,664.02,9.08,,664.02,14.38,,664.02,18.62
,,,,,,,,,664.03,16.62,,664.03,23.77,,664.03,2.23,,664.03,4.85,,664.03,8.23,,664.03,6.38,,664.03,-2.77,,664.03,13.08,,664.03,12.38,,664.03,7.62
,,,,,,,,,664.04,6.62,,664.04,7.77,,664.04,-8.77,,664.04,8.85,,664.04,11.23,,664.04,21.38,,664.04,4.23,,664.04,4.08,,664.04,15.38,,664.04,6.62
,,,,,,,,,664.06,14.62,,664.06,0.77,,664.06,-1.77,,664.06,6.85,,664.06,15.23,,664.06,17.38,,664.06,-5.77,,664.06,3.08,,664.06,9.38,,664.06,4.62
,,,,,,,,,664.07,25.62,,664.07,7.77,,664.07,-2.77,,664.07,9.85,,664.07,10.23,,664.07,9.38,,664.07,-6.77,,664.07,20.08,,664.07,0.38,,664.07,13.62
,,,,,,,,,664.08,23.62,,664.08,13.77,,664.08,1.23,,664.08,7.85,,664.08,21.23,,664.08,13.38,,664.08,7.23,,664.08,21.08,,664.08,13.38,,664.08,15.62
,,,,,,,,,664.09,11.62,,664.09,21.77,,664.09,22.23,,664.09,5.85,,664.09,17.23,,664.09,20.38,,664.09,16.23,,664.09,9.08,,664.09,27.38,,664.09,17.62
,,,,,,,,,664.11,24.62,,664.11,9.77,,664.11,15.23,,664.11,13.85,,664.11,12.23,,664.11,14.38,,664.11,8.23,,664.11,5.08,,664.11,16.38,,664.11,14.62
,,,,,,,,,664.12,12.62,,664.12,-0.23,,664.12,1.23,,664.12,12.85,,664.12,14.23,,664.12,18.38,,664.12,19.23,,664.12,9.08,,664.12,22.38,,664.12,16.62
,,,,,,,,,664.13,-1.38,,664.13,-6.23,,664.13,-0.77,,664.13,11.85,,664.13,6.23,,664.13,8.38,,664.13,12.23,,664.13,10.08,,664.13,16.38,,664.13,14.62
,,,,,,,,,664.15,13.62,,664.15,-3.23,,664.15,2.23,,664.15,-6.15,,664.15,8.23,,664.15,-6.62,,664.15,12.23,,664.15,1.08,,664.15,2.38,,664.15,-12.38
,,,,,,,,,664.16,10.62,,664.16,9.77,,664.16,-6.77,,664.16,-12.15,,664.16,7.23,,664.16,7.38,,664.16,5.23,,664.16,6.08,,664.16,3.38,,664.16,-9.38
,,,,,,,,,664.17,3.62,,664.17,0.77,,664.17,8.23,,664.17,-4.15,,664.17,10.23,,664.17,14.38,,664.17,8.23,,664.17,9.08,,664.17,8.38,,664.17,-1.38
,,,,,,,,,664.18,7.62,,664.18,11.77,,664.18,10.23,,664.18,1.85,,664.18,25.23,,664.18,4.38,,664.18,8.23,,664.18,9.08,,664.18,21.38,,664.18,11.62
,,,,,,,,,664.2,3.62,,664.2,3.77,,664.2,-4.77,,664.2,-0.15,,664.2,13.23,,664.2,-2.62,,664.2,13.23,,664.2,3.08,,664.2,19.38,,664.2,8.62
,,,,,,,,,664.21,15.62,,664.21,6.77,,664.21,13.23,,664.21,5.85,,664.21,14.23,,664.21,21.38,,664.21,20.23,,664.21,7.08,,664.21,27.38,,664.21,20.62
,,,,,,,,,664.22,13.62,,664.22,4.77,,664.22,11.23,,664.22,3.85,,664.22,5.23,,664.22,13.38,,664.22,-2.77,,664.22,1.08,,664.22,16.38,,664.22,9.62
,,,,,,,,,664.24,11.62,,664.24,23.77,,664.24,11.23,,664.24,17.85,,664.24,18.23,,664.24,9.38,,664.24,1.23,,664.24,21.08,,664.24,13.38,,664.24,18.62
,,,,,,,,,664.25,14.62,,664.25,10.77,,664.25,5.23,,664.25,6.85,,664.25,16.23,,664.25,9.38,,664.25,-0.77,,664.25,19.08,,664.25,18.38,,664.25,20.62
,,,,,,,,,664.26,19.62,,664.26,-2.23,,664.26,5.23,,664.26,0.85,,664.26,7.23,,664.26,16.38,,664.26,7.23,,664.26,8.08,,664.26,4.38,,664.26,5.62
,,,,,,,,,664.27,16.62,,664.27,-5.23,,664.27,-5.77,,664.27,3.85,,664.27,2.23,,664.27,-7.62,,664.27,-13.77,,664.27,-5.92,,664.27,9.38,,664.27,-1.38
,,,,,,,,,664.29,14.62,,664.29,10.77,,664.29,19.23,,664.29,7.85,,664.29,21.23,,664.29,-2.62,,664.29,0.23,,664.29,-6.92,,664.29,21.38,,664.29,11.62
,,,,,,,,,664.3,16.62,,664.3,5.77,,664.3,15.23,,664.3,16.85,,664.3,20.23,,664.3,4.38,,664.3,3.23,,664.3,6.08,,664.3,21.38,,664.3,21.62
,,,,,,,,,664.31,3.62,,664.31,0.77,,664.31,4.23,,664.31,6.85,,664.31,5.23,,664.31,10.38,,664.31,-7.77,,664.31,4.08,,664.31,-4.62,,664.31,12.62
,,,,,,,,,664.33,15.62,,664.33,6.77,,664.33,7.23,,664.33,4.85,,664.33,6.23,,664.33,10.38,,664.33,-0.77,,664.33,15.08,,664.33,-15.62,,664.33,21.62
,,,,,,,,,664.34,1.62,,664.34,-8.23,,664.34,0.23,,664.34,5.85,,664.34,11.23,,664.34,1.38,,664.34,-14.77,,664.34,8.08,,664.34,-10.62,,664.34,3.62
,,,,,,,,,664.35,13.62,,664.35,-4.23,,664.35,-1.77,,664.35,2.85,,664.35,9.23,,664.35,5.38,,664.35,-0.77,,664.35,7.08,,664.35,7.38,,664.35,4.62
